"R0","qq","gammaa","gammap","cincres","cinc","clinc","AWT","AWT2"
3.25,0.55,0.5,0.5,0.0559536705044889,7629.73099512729,17320.3549340922,7,"7 days"
3.25,0.6,0.5,0.5,0.0552979828607653,2497.47652052252,6961.37471100785,0,"0 days"
3.25,0.6,0.5,0.5,0.0968807162599552,3139.59695207036,7704.00856880477,0.35,"0.35 days"
3.25,0.6,0.5,0.5,0.237082525940037,4266.63074399669,9003.70808389047,0.7,"0.7 days"
3.25,0.6,0.5,0.5,1.30033768517927,6932.82193755397,12061.1341050212,1.05,"1.05 days"
3.25,0.6,0.5,0.5,0.359089658891389,12656.2484028225,18749.2829589724,1.4,"1.4 days"
3.25,0.6,0.5,0.5,0.229117629046719,12863.6644250444,19429.0586690626,1.75,"1.75 days"
3.25,0.6,0.5,0.5,0.185524338582263,12495.1291865616,19434.3992257857,2.1,"2.1 days"
3.25,0.6,0.5,0.5,0.158597046962509,12019.5225577581,19282.4395066379,2.45,"2.45 days"
3.25,0.6,0.5,0.5,0.138967611046396,11527.2951488709,19076.4762352248,2.8,"2.8 days"
3.25,0.6,0.5,0.5,0.123574562748868,11047.921354379,18853.090119305,3.15,"3.15 days"
3.25,0.6,0.5,0.5,0.111011882248195,10592.1586395469,18627.9723841093,3.5,"3.5 days"
3.25,0.6,0.5,0.5,0.100499335630419,10163.5126177088,18408.3777781082,3.85,"3.85 days"
3.25,0.6,0.5,0.5,0.0915489732592236,9762.36923358007,18197.6680825016,4.2,"4.2 days"
3.25,0.6,0.5,0.5,0.0838303764175369,9387.73430351988,17997.273239938,4.55,"4.55 days"
3.25,0.6,0.5,0.5,0.0771069013254696,9038.01575350621,17807.6050980758,4.9,"4.9 days"
3.25,0.6,0.5,0.5,0.0712020935933422,8711.41630258772,17628.5450987796,5.25,"5.25 days"
3.25,0.6,0.5,0.5,0.0659804718336965,8406.12261331746,17459.7007209502,5.6,"5.6 days"
3.25,0.6,0.5,0.5,0.0613355076670573,8120.39193591773,17300.539402241,5.95,"5.95 days"
3.25,0.6,0.5,0.5,0.0571819206016859,7852.59613465976,17150.4718115116,6.3,"6.3 days"
3.25,0.6,0.5,0.5,0.0534504819759673,7601.23795302281,17008.8979920128,6.65,"6.65 days"
3.25,0.6,0.5,0.5,0.0500842429297031,7364.95068709172,16875.2301890448,7,"7 days"
3.25,0.65,0.5,0.5,0.0355346990312783,2093.2952439658,6562.14222332128,0,"0 days"
3.25,0.65,0.5,0.5,0.0535336861408704,2526.41637319729,7077.17113379203,0.35,"0.35 days"
3.25,0.65,0.5,0.5,0.0961804923467759,3199.27165690463,7875.66931155933,0.7,"0.7 days"
3.25,0.65,0.5,0.5,0.24848621378089,4418.35437062163,9316.87887840252,1.05,"1.05 days"
3.25,0.65,0.5,0.5,1.11277598135965,7586.87604260383,13037.4499347049,1.4,"1.4 days"
3.25,0.65,0.5,0.5,0.226806037321304,11355.2769699694,17677.6637599204,1.75,"1.75 days"
3.25,0.65,0.5,0.5,0.165056175523854,11400.8098092287,18125.9011287516,2.1,"2.1 days"
3.25,0.65,0.5,0.5,0.138035360136925,11111.2536730428,18164.9269761768,2.45,"2.45 days"
3.25,0.65,0.5,0.5,0.120260475896243,10741.6467957612,18082.5986286826,2.8,"2.8 days"
3.25,0.65,0.5,0.5,0.106893443634608,10354.4103145494,17951.7275273706,3.15,"3.15 days"
3.25,0.65,0.5,0.5,0.0961885474581087,9972.25275318517,17800.7834075493,3.5,"3.5 days"
3.25,0.65,0.5,0.5,0.0873059494953632,9604.45383446718,17642.9991829065,3.85,"3.85 days"
3.25,0.65,0.5,0.5,0.0797672928495838,9254.7193628892,17485.0702112872,4.2,"4.2 days"
3.25,0.65,0.5,0.5,0.0732682119140191,8924.18110254076,17330.5026127038,4.55,"4.55 days"
3.25,0.65,0.5,0.5,0.0675998343601571,8612.72423393218,17181.1240873013,4.9,"4.9 days"
3.25,0.65,0.5,0.5,0.0626109146381536,8319.62509108226,17037.8278490932,5.25,"5.25 days"
3.25,0.65,0.5,0.5,0.0581874115494009,8043.88024357818,16900.9754995478,5.6,"5.6 days"
3.25,0.65,0.5,0.5,0.0542409479519536,7784.37947006024,16770.620944797,5.95,"5.95 days"
3.25,0.65,0.5,0.5,0.0507012051800503,7539.99478480458,16646.6357793737,6.3,"6.3 days"
3.25,0.65,0.5,0.5,0.0475114842649565,7309.6332180641,16528.7925335171,6.65,"6.65 days"
3.25,0.65,0.5,0.5,0.0446251880553056,7092.26048005883,16416.8110512096,7,"7 days"
3.25,0.7,0.5,0.5,0.024539567425453,1787.7887716352,6260.37585935897,0,"0 days"
3.25,0.7,0.5,0.5,0.0335312131091741,2095.19480031414,6636.34386081567,0.35,"0.35 days"
3.25,0.7,0.5,0.5,0.0510662310305881,2535.83668780108,7174.51139637369,0.7,"0.7 days"
3.25,0.7,0.5,0.5,0.0936249779041552,3228.81393961374,8018.57020113335,1.05,"1.05 days"
3.25,0.7,0.5,0.5,0.251154721833142,4521.79718764382,9586.18004454496,1.4,"1.4 days"
3.25,0.7,0.5,0.5,0.540628757522939,8109.02516408718,13906.5101653343,1.75,"1.75 days"
3.25,0.7,0.5,0.5,0.157817569461821,10172.0750102813,16656.6147876538,2.1,"2.1 days"
3.25,0.7,0.5,0.5,0.12256790771639,10173.6176254175,17011.266973793,2.45,"2.45 days"
3.25,0.7,0.5,0.5,0.104837317302501,9949.11572135148,17080.0082152662,2.8,"2.8 days"
3.25,0.7,0.5,0.5,0.0926770057745008,9660.36509359758,17049.668132675,3.15,"3.15 days"
3.25,0.7,0.5,0.5,0.0833252506132949,9353.38041242978,16974.9727662558,3.5,"3.5 days"
3.25,0.7,0.5,0.5,0.0757160399408079,9046.35192860951,16878.930801561,3.85,"3.85 days"
3.25,0.7,0.5,0.5,0.0693196568726614,8747.38213159275,16772.9118298688,4.2,"4.2 days"
3.25,0.7,0.5,0.5,0.0638290537142103,8460.14865273698,16663.0439809601,4.55,"4.55 days"
3.25,0.7,0.5,0.5,0.059046840295613,8186.17506367167,16552.7922830248,4.9,"4.9 days"
3.25,0.7,0.5,0.5,0.0548363235272776,7925.87550473375,16444.1600448166,5.25,"5.25 days"
3.25,0.7,0.5,0.5,0.0510979300707735,7679.07811625054,16338.3044780174,5.6,"5.6 days"
3.25,0.7,0.5,0.5,0.0477560209200757,7445.30392609839,16235.8743670194,5.95,"5.95 days"
3.25,0.7,0.5,0.5,0.0447515356355841,7223.91771230015,16137.2005124758,6.3,"6.3 days"
3.25,0.7,0.5,0.5,0.0420372669750788,7014.2218874475,16042.4226355453,6.65,"6.65 days"
3.25,0.7,0.5,0.5,0.0395747295646307,6815.50012257332,15951.5524923409,7,"7 days"
3.25,0.75,0.5,0.5,0.0178426498624361,1549.93823585634,6025.43692664846,0,"0 days"
3.25,0.75,0.5,0.5,0.0227966919419803,1776.61022635051,6310.66207831901,0.35,"0.35 days"
3.25,0.75,0.5,0.5,0.0312482392163801,2083.50340459548,6696.45673118414,0.7,"0.7 days"
3.25,0.75,0.5,0.5,0.0478855466037769,2525.10628113126,7250.50969509772,1.05,"1.05 days"
3.25,0.75,0.5,0.5,0.0889045641511342,3227.03189208512,8128.24235794731,1.4,"1.4 days"
3.25,0.75,0.5,0.5,0.24137368473521,4567.7895331884,9795.9601457202,1.75,"1.75 days"
3.25,0.75,0.5,0.5,0.246423128069797,8054.81898225328,14123.6430602718,2.1,"2.1 days"
3.25,0.75,0.5,0.5,0.115221365316425,9143.00497734429,15743.1529822682,2.45,"2.45 days"
3.25,0.75,0.5,0.5,0.0930173000828026,9138.20823362584,16054.1559076159,2.8,"2.8 days"
3.25,0.75,0.5,0.5,0.0808880121793347,8965.84698173755,16146.9878533159,3.15,"3.15 days"
3.25,0.75,0.5,0.5,0.0723306758463669,8739.30933567453,16155.5658687391,3.5,"3.5 days"
3.25,0.75,0.5,0.5,0.0656426157561919,8494.31563319766,16123.1653204939,3.85,"3.85 days"
3.25,0.75,0.5,0.5,0.06013511066115,8245.909298991,16068.9854480551,4.2,"4.2 days"
3.25,0.75,0.5,0.5,0.0554582838002155,8001.23975283358,16002.9556313631,4.55,"4.55 days"
3.25,0.75,0.5,0.5,0.0514070311713766,7763.84403713354,15930.6750278356,4.9,"4.9 days"
3.25,0.75,0.5,0.5,0.0478486524208209,7535.43241117451,15855.4789300987,5.25,"5.25 days"
3.25,0.75,0.5,0.5,0.0446909476619551,7316.73320267789,15779.4251563731,5.6,"5.6 days"
3.25,0.75,0.5,0.5,0.041866429281617,7107.92129505637,15703.7995978051,5.95,"5.95 days"
3.25,0.75,0.5,0.5,0.0393237760743929,6908.86152511447,15629.412766391,6.3,"6.3 days"
3.25,0.75,0.5,0.5,0.0370226176707769,6719.24749164804,15556.7744047137,6.65,"6.65 days"
3.25,0.75,0.5,0.5,0.034930654489949,6538.67444590802,15486.1866493597,7,"7 days"
3.25,0.8,0.5,0.5,0.0134941325620628,1360.81281418938,5838.62652320838,0,"0 days"
3.25,0.8,0.5,0.5,0.0163839335753631,1533.17313084559,6061.8016114014,0.35,"0.35 days"
3.25,0.8,0.5,0.5,0.0209248516287094,1756.82759493522,6351.20431273122,0.7,"0.7 days"
3.25,0.8,0.5,0.5,0.0287803535399931,2059.5954377617,6742.42701065509,1.05,"1.05 days"
3.25,0.8,0.5,0.5,0.0441178046877721,2496.83376034499,7306.01274607201,1.4,"1.4 days"
3.25,0.8,0.5,0.5,0.081829586402984,3196.75081434332,8204.71478867933,1.75,"1.75 days"
3.25,0.8,0.5,0.5,0.218038859398051,4555.75841543908,9939.57398246432,2.1,"2.1 days"
3.25,0.8,0.5,0.5,0.147295388586766,7583.68687287174,13823.7438713409,2.45,"2.45 days"
3.25,0.8,0.5,0.5,0.0866016820943924,8258.96458293781,14941.800932404,2.8,"2.8 days"
3.25,0.8,0.5,0.5,0.0717319843265653,8260.33883864019,15230.008124899,3.15,"3.15 days"
3.25,0.8,0.5,0.5,0.0631720068386473,8129.23184724078,15341.4810072656,3.5,"3.5 days"
3.25,0.8,0.5,0.5,0.0570141431370545,7950.88223982729,15379.1741083165,3.85,"3.85 days"
3.25,0.8,0.5,0.5,0.0521450019784915,7754.16573625691,15378.7144124609,4.2,"4.2 days"
3.25,0.8,0.5,0.5,0.0480989724524005,7551.84612146806,15356.5531702464,4.55,"4.55 days"
3.25,0.8,0.5,0.5,0.0446359395189709,7350.28908682371,15321.4855679082,4.9,"4.9 days"
3.25,0.8,0.5,0.5,0.0416141847214703,7152.84507949117,15278.6427676015,5.25,"5.25 days"
3.25,0.8,0.5,0.5,0.0389416864194436,6961.2916098924,15231.1944669578,5.6,"5.6 days"
3.25,0.8,0.5,0.5,0.036554507481281,6776.53130019801,15181.1768534928,5.95,"5.95 days"
3.25,0.8,0.5,0.5,0.0344057936967235,6598.95748593471,15129.9304060518,6.3,"6.3 days"
3.25,0.8,0.5,0.5,0.0324598539407504,6428.661650815,15078.3532608932,6.65,"6.65 days"
3.25,0.8,0.5,0.5,0.0306886337687049,6265.5529189137,15027.0496568116,7,"7 days"
3.25,0.85,0.5,0.5,0.0105324224625972,1208.05651457739,5687.73998945683,0,"0 days"
3.25,0.85,0.5,0.5,0.0123092997234065,1342.56520545968,5866.94713040891,0.35,"0.35 days"
3.25,0.85,0.5,0.5,0.0149248747065668,1511.49265504089,6091.91800366121,0.7,"0.7 days"
3.25,0.85,0.5,0.5,0.0190237011141978,1730.27491007559,6382.98885005309,1.05,"1.05 days"
3.25,0.85,0.5,0.5,0.0261694175722446,2026.6367227357,6776.55190701594,1.4,"1.4 days"
3.25,0.85,0.5,0.5,0.0399493764178857,2455.29956219171,7344.16809742582,1.75,"1.75 days"
3.25,0.85,0.5,0.5,0.0742951182378005,3144.07848728677,8252.3301626829,2.1,"2.1 days"
3.25,0.85,0.5,0.5,0.184731327610197,4494.20310198979,10021.4544329631,2.45,"2.45 days"
3.25,0.85,0.5,0.5,0.100621898146969,7019.96947695042,13373.7695416864,2.8,"2.8 days"
3.25,0.85,0.5,0.5,0.0663460354192394,7502.2600299387,14244.6480669813,3.15,"3.15 days"
3.25,0.85,0.5,0.5,0.0559788439871871,7513.04570759689,14519.2285048545,3.5,"3.5 days"
3.25,0.85,0.5,0.5,0.049796818442592,7414.30639658196,14644.5635999689,3.85,"3.85 days"
3.25,0.85,0.5,0.5,0.0452880169943457,7273.45964683668,14703.9327485618,4.2,"4.2 days"
3.25,0.85,0.5,0.5,0.0416924332330627,7114.57782501519,14727.5893473468,4.55,"4.55 days"
3.25,0.85,0.5,0.5,0.038684206877397,6948.70547439691,14729.9292438463,4.9,"4.9 days"
3.25,0.85,0.5,0.5,0.0360934806555859,6781.55759846844,14718.84317457,5.25,"5.25 days"
3.25,0.85,0.5,0.5,0.0338195769244276,6616.28126200032,14699.0529434786,5.6,"5.6 days"
3.25,0.85,0.5,0.5,0.031797069489534,6454.65150755608,14673.5527239027,5.95,"5.95 days"
3.25,0.85,0.5,0.5,0.0299805638756484,6297.65855289857,14644.3179916346,6.3,"6.3 days"
3.25,0.85,0.5,0.5,0.0283368031185557,6145.82625113361,14612.6935028434,6.65,"6.65 days"
3.25,0.85,0.5,0.5,0.0268404801767411,5999.39238118641,14579.6158461495,7,"7 days"
3.25,0.9,0.5,0.5,0.00843850692698764,1083.17573566014,5564.38773281469,0,"0 days"
3.25,0.9,0.5,0.5,0.00957319765416199,1190.54081854438,5711.53572072947,0.35,"0.35 days"
3.25,0.9,0.5,0.5,0.0111616312592319,1321.96961235,5891.61729479723,0.7,"0.7 days"
3.25,0.9,0.5,0.5,0.0134893494191594,1486.58961028375,6117.01732541596,1.05,"1.05 days"
3.25,0.9,0.5,0.5,0.017128407649245,1699.65845904309,6408.36059748376,1.4,"1.4 days"
3.25,0.9,0.5,0.5,0.0233606816429352,1988.19125386432,6802.02878843977,1.75,"1.75 days"
3.25,0.9,0.5,0.5,0.0355890141040374,2405.64665300427,7369.74668974234,2.1,"2.1 days"
3.25,0.9,0.5,0.5,0.0653924572090292,3077.19443177423,8278.82450349703,2.45,"2.45 days"
3.25,0.9,0.5,0.5,0.147764125664261,4398.27145579355,10055.6200409345,2.8,"2.8 days"
3.25,0.9,0.5,0.5,0.0729311389926414,6478.55117654137,12913.5761933197,3.15,"3.15 days"
3.25,0.9,0.5,0.5,0.0514844784832715,6855.04923635415,13641.1311417605,3.5,"3.5 days"
3.25,0.9,0.5,0.5,0.0440652028963013,6874.81445107008,13905.9434936831,3.85,"3.85 days"
3.25,0.9,0.5,0.5,0.0395266275976269,6801.28633132192,14041.1204423888,4.2,"4.2 days"
3.25,0.9,0.5,0.5,0.0361826706277568,6689.69787082218,14116.4400316368,4.55,"4.55 days"
3.25,0.9,0.5,0.5,0.0334988033306388,6560.59770400578,14158.2208276468,4.9,"4.9 days"
3.25,0.9,0.5,0.5,0.031241400359033,6423.68379175704,14179.2659896994,5.25,"5.25 days"
3.25,0.9,0.5,0.5,0.0292877149267942,6284.11738735453,14186.7247424579,5.6,"5.6 days"
3.25,0.9,0.5,0.5,0.0275647063366605,6144.83852236069,14184.9582905243,5.95,"5.95 days"
3.25,0.9,0.5,0.5,0.0260249839618076,6007.57662519477,14176.7843281687,6.3,"6.3 days"
3.25,0.9,0.5,0.5,0.0246356556628139,5873.35592044401,14164.0991361753,6.65,"6.65 days"
3.25,0.9,0.5,0.5,0.0233727257761022,5742.77635271902,14148.2276110432,7,"7 days"
3.25,0.95,0.5,0.5,0.00691244981429214,980.073540383971,5462.54746718398,0,"0 days"
3.25,0.95,0.5,0.5,0.00765916381988137,1067.52727471416,5585.7814598695,0.35,"0.35 days"
3.25,0.95,0.5,0.5,0.0086639680455904,1172.40195006199,5733.54405637423,0.7,"0.7 days"
3.25,0.95,0.5,0.5,0.0100623774403186,1300.39292491389,5913.7919121335,1.05,"1.05 days"
3.25,0.95,0.5,0.5,0.0121039192953342,1460.54972375324,6139.11382604845,1.4,"1.4 days"
3.25,0.95,0.5,0.5,0.0152866053194808,1667.66016296275,6430.01061018168,1.75,"1.75 days"
3.25,0.95,0.5,0.5,0.0207092252581252,1947.94949910919,6822.69919967233,2.1,"2.1 days"
3.25,0.95,0.5,0.5,0.0312627207914767,2353.19584944105,7388.44964843861,2.45,"2.45 days"
3.25,0.95,0.5,0.5,0.0564011696500515,3004.90236329466,8293.85434736874,2.8,"2.8 days"
3.25,0.95,0.5,0.5,0.11289554097028,4285.78987284724,10061.6729445674,3.15,"3.15 days"
3.25,0.95,0.5,0.5,0.0544307501659836,5991.96012913876,12488.9560121156,3.5,"3.5 days"
3.25,0.95,0.5,0.5,0.0402872162549149,6301.44127015175,13120.8837690939,3.85,"3.85 days"
3.25,0.95,0.5,0.5,0.0348956224293753,6328.30395973753,13377.1543413452,4.2,"4.2 days"
3.25,0.95,0.5,0.5,0.0315287940511413,6274.19811859094,13518.7743420319,4.55,"4.55 days"
3.25,0.95,0.5,0.5,0.0290273494198613,6185.44290496547,13605.587723568,4.9,"4.9 days"
3.25,0.95,0.5,0.5,0.0270090229676343,6079.85061679006,13660.8550091717,5.25,"5.25 days"
3.25,0.95,0.5,0.5,0.0253039941159825,5966.0193792726,13696.0895282871,5.6,"5.6 days"
3.25,0.95,0.5,0.5,0.0238222765241015,5848.63550706219,13717.8263888854,5.95,"5.95 days"
3.25,0.95,0.5,0.5,0.022510225739455,5730.43181936096,13730.1011297921,6.3,"6.3 days"
3.25,0.95,0.5,0.5,0.0213330588041518,5613.06545447792,13735.5572868986,6.65,"6.65 days"
3.25,0.95,0.5,0.5,0.0202666385864511,5497.56466078411,13736.0107305894,7,"7 days"
3.25,1,0.5,0.5,0.00577167089936091,894.249354519307,5377.77371845544,0,"0 days"
3.25,1,0.5,0.5,0.00627509845804806,966.801493089811,5482.81150285577,0.35,"0.35 days"
3.25,1,0.5,0.5,0.00693072826101769,1052.36592367474,5606.68180538008,0.7,"0.7 days"
3.25,1,0.5,0.5,0.0078075676149749,1154.64971141562,5754.7196008057,1.05,"1.05 days"
3.25,1,0.5,0.5,0.00902400745735757,1279.37438623636,5935.10244586728,1.4,"1.4 days"
3.25,1,0.5,0.5,0.0107937427609333,1435.30174381091,6160.32808790505,1.75,"1.75 days"
3.25,1,0.5,0.5,0.0135373167829024,1636.79318580669,6450.79927826049,2.1,"2.1 days"
3.25,1,0.5,0.5,0.0181831298027807,1909.24637413765,6842.47806841701,2.45,"2.45 days"
3.25,1,0.5,0.5,0.0271198284950233,2302.87492904346,7406.21730237174,2.8,"2.8 days"
3.25,1,0.5,0.5,0.0478013970379444,2935.56139456503,8307.71682797822,3.15,"3.15 days"
3.25,1,0.5,0.5,0.0832861704734997,4173.25455662628,10059.9215700429,3.5,"3.5 days"
3.25,1,0.5,0.5,0.041232621888964,5566.84285802606,12114.7398347826,3.85,"3.85 days"
3.25,1,0.5,0.5,0.0316797383506896,5827.83274273536,12674.5470630065,4.2,"4.2 days"
3.25,1,0.5,0.5,0.0277366249331868,5859.38117518303,12922.0721447359,4.55,"4.55 days"
3.25,1,0.5,0.5,0.025226830022046,5820.00373129391,13067.2571953967,4.9,"4.9 days"
3.25,1,0.5,0.5,0.0233472978601489,5749.00990879988,13162.0277230273,5.25,"5.25 days"
3.25,1,0.5,0.5,0.0218232569377519,5661.98048383156,13227.1355913172,5.6,"5.6 days"
3.25,1,0.5,0.5,0.0205305922388467,5566.58856606239,13273.0170546943,5.95,"5.95 days"
3.25,1,0.5,0.5,0.0194030882732104,5467.08615055988,13305.6567413713,6.3,"6.3 days"
3.25,1,0.5,0.5,0.0184011296049299,5366.00556273742,13328.7972006901,6.65,"6.65 days"
3.25,1,0.5,0.5,0.0174989641269185,5264.92169202292,13344.9220055574,7,"7 days"
3.25,0,0.5,0.75,0.0349925542910521,68479.6596246335,72136.0966926431,0,"0 days"
3.25,0,0.5,0.75,0.0261671100115572,52894.7232804968,58571.1737297671,0.35,"0.35 days"
3.25,0,0.5,0.75,0.0209095386551248,43077.4924858803,50027.5462849171,0.7,"0.7 days"
3.25,0,0.5,0.75,0.017424941374762,36336.2928141602,44161.5432468383,1.05,"1.05 days"
3.25,0,0.5,0.75,0.0149436143093697,31420.6604146586,39884.4796480945,1.4,"1.4 days"
3.25,0,0.5,0.75,0.0130853864044596,27677.1875368304,36627.5410456559,1.75,"1.75 days"
3.25,0,0.5,0.75,0.0116409471381183,24731.1257891177,34064.5257982113,2.1,"2.1 days"
3.25,0,0.5,0.75,0.0104854010684914,22352.131020989,31994.9482856449,2.45,"2.45 days"
3.25,0,0.5,0.75,0.00953965261818,20390.8110668196,30288.7937630615,2.8,"2.8 days"
3.25,0,0.5,0.75,0.00875112353963353,18746.0155714876,28858.0339375203,3.15,"3.15 days"
3.25,0,0.5,0.75,0.0080834902159283,17346.8263521164,27640.9562749776,3.5,"3.5 days"
3.25,0,0.5,0.75,0.00751085535487721,16142.0434495131,26593.0096011206,3.85,"3.85 days"
3.25,0,0.5,0.75,0.00701424631363215,15093.7736045703,25681.2218582263,4.2,"4.2 days"
3.25,0,0.5,0.75,0.00657941444930678,14173.374118761,24880.6723392581,4.55,"4.55 days"
3.25,0,0.5,0.75,0.00619549573542009,13358.7906798871,24172.1734837617,4.9,"4.9 days"
3.25,0,0.5,0.75,0.00585401226471226,12632.7635274363,23540.7079918063,5.25,"5.25 days"
3.25,0,0.5,0.75,0.00554828081205598,11981.5946345413,22974.3588870638,5.6,"5.6 days"
3.25,0,0.5,0.75,0.00527296443466762,11394.27281962,22463.5469844232,5.95,"5.95 days"
3.25,0,0.5,0.75,0.00502371876415129,10861.846051947,22000.484543664,6.3,"6.3 days"
3.25,0,0.5,0.75,0.00479702477353314,10376.9604934943,21578.7742752351,6.65,"6.65 days"
3.25,0,0.5,0.75,0.00458994591388963,9933.52057252617,21193.1135326857,7,"7 days"
3.25,0.05,0.5,0.75,3.06967897700194,62709.958011522,66436.5389117571,0,"0 days"
3.25,0.05,0.5,0.75,1.7826062444419,49385.261100584,54982.9721532028,0.35,"0.35 days"
3.25,0.05,0.5,0.75,1.16663388299678,40721.0392252092,47536.5438941198,0.7,"0.7 days"
3.25,0.05,0.5,0.75,0.824537650092285,34645.3011118034,42315.3836615627,1.05,"1.05 days"
3.25,0.05,0.5,0.75,0.614631312540391,30148.2974817265,38451.2563477693,1.4,"1.4 days"
3.25,0.05,0.5,0.75,0.476419303809771,26685.1884520945,35475.7379454099,1.75,"1.75 days"
3.25,0.05,0.5,0.75,0.380498203242207,23936.0527372331,33113.8086038355,2.1,"2.1 days"
3.25,0.05,0.5,0.75,0.311157917798146,21700.660101261,31193.359153353,2.45,"2.45 days"
3.25,0.05,0.5,0.75,0.259375701162193,19847.2635242587,29601.1521128052,2.8,"2.8 days"
3.25,0.05,0.5,0.75,0.219664198105826,18285.6302879456,28259.6390568221,3.15,"3.15 days"
3.25,0.05,0.5,0.75,0.1885289452945,16951.8785678949,27113.9219296092,3.5,"3.5 days"
3.25,0.05,0.5,0.75,0.163656819814569,15799.5088730873,26124.0413522033,3.85,"3.85 days"
3.25,0.05,0.5,0.75,0.143466843846974,14793.8693326107,25260.2210477607,4.2,"4.2 days"
3.25,0.05,0.5,0.75,0.126848412081051,13908.6085575691,24499.8187305498,4.55,"4.55 days"
3.25,0.05,0.5,0.75,0.113002484259132,13123.3300948703,23825.3097149656,4.9,"4.9 days"
3.25,0.05,0.5,0.75,0.101342081829449,12421.9978446501,23222.9151156599,5.25,"5.25 days"
3.25,0.05,0.5,0.75,0.0914281387381017,11791.8327146416,22681.6560054636,5.6,"5.6 days"
3.25,0.05,0.5,0.75,0.0829267517587603,11222.5248803216,22192.6750020483,5.95,"5.95 days"
3.25,0.05,0.5,0.75,0.0755804417044214,10705.6627537521,21748.7451517756,6.3,"6.3 days"
3.25,0.05,0.5,0.75,0.0691878863502868,10234.3180947752,21343.9142155785,6.65,"6.65 days"
3.25,0.05,0.5,0.75,0.0635899894235673,9802.73129796359,20973.234719632,7,"7 days"
3.25,0.1,0.5,0.75,4.10598756272277,55631.5177280196,59444.5755544435,0,"0 days"
3.25,0.1,0.5,0.75,2.40638880990109,44899.6979627595,50397.1288362688,0.35,"0.35 days"
3.25,0.1,0.5,0.75,1.58581599197166,37627.6936149101,44266.8659914025,0.7,"0.7 days"
3.25,0.1,0.5,0.75,1.12630515862071,32383.5191311314,39846.2974182311,1.05,"1.05 days"
3.25,0.1,0.5,0.75,0.842479718209941,28422.6575522405,36507.6512676349,1.4,"1.4 days"
3.25,0.1,0.5,0.75,0.654628823476471,25325.3260086211,33896.9831981605,1.75,"1.75 days"
3.25,0.1,0.5,0.75,0.52373273789791,22836.8461283028,31799.5699087352,2.1,"2.1 days"
3.25,0.1,0.5,0.75,0.428810450805151,20793.7351012986,30077.5833779519,2.45,"2.45 days"
3.25,0.1,0.5,0.75,0.357747030804755,19086.2361191702,28638.4941757039,2.8,"2.8 days"
3.25,0.1,0.5,0.75,0.303139755458909,17637.9188403231,27417.8687576878,3.15,"3.15 days"
3.25,0.1,0.5,0.75,0.260257087767182,16393.9316540962,26369.470411863,3.5,"3.5 days"
3.25,0.1,0.5,0.75,0.225955890981938,15313.8766904743,25459.2437635954,3.85,"3.85 days"
3.25,0.1,0.5,0.75,0.198082550800313,14367.3497529288,24661.5600860748,4.2,"4.2 days"
3.25,0.1,0.5,0.75,0.175120388898133,13531.0289423441,23956.7612586662,4.55,"4.55 days"
3.25,0.1,0.5,0.75,0.155975804982637,12786.7240018824,23329.5146331599,4.9,"4.9 days"
3.25,0.1,0.5,0.75,0.139844193469733,12120.0405693066,22767.6878899626,5.25,"5.25 days"
3.25,0.1,0.5,0.75,0.126122541505851,11519.4362950906,22261.5517325739,5.6,"5.6 days"
3.25,0.1,0.5,0.75,0.114351925734412,10975.5510223125,21803.2175822092,5.95,"5.95 days"
3.25,0.1,0.5,0.75,0.104177724037493,10480.7110575475,21386.2166460162,6.3,"6.3 days"
3.25,0.1,0.5,0.75,0.0953226945543122,10028.5689390008,21005.1999561745,6.65,"6.65 days"
3.25,0.1,0.5,0.75,0.0875673678664823,9613.82652961135,20655.7020241798,7,"7 days"
3.25,0.15,0.5,0.75,4.18481571479426,48908.9367152718,52804.2626818642,0,"0 days"
3.25,0.15,0.5,0.75,2.49466246310526,40469.7836038646,45868.2737626177,0.35,"0.35 days"
3.25,0.15,0.5,0.75,1.66747587213412,34489.9311514812,40950.3070827934,0.7,"0.7 days"
3.25,0.15,0.5,0.75,1.19733287588778,30044.3537413516,37292.785804371,1.05,"1.05 days"
3.25,0.15,0.5,0.75,0.903218586724183,26611.5627507037,34467.8372405121,1.4,"1.4 days"
3.25,0.15,0.5,0.75,0.706504475955493,23881.5891569673,32220.8854951132,1.75,"1.75 days"
3.25,0.15,0.5,0.75,0.568249381508,21658.9742303706,30391.304145352,2.1,"2.1 days"
3.25,0.15,0.5,0.75,0.467275507693746,19814.473664254,28872.8365401138,2.45,"2.45 days"
3.25,0.15,0.5,0.75,0.391230360317206,18259.2506933839,27592.4232134868,2.8,"2.8 days"
3.25,0.15,0.5,0.75,0.332501401209029,16930.2506032589,26498.1964623066,3.15,"3.15 days"
3.25,0.15,0.5,0.75,0.286183804129384,15781.4925857462,25552.3281462418,3.5,"3.5 days"
3.25,0.15,0.5,0.75,0.248998444833895,14778.6555330494,24726.5772177402,3.85,"3.85 days"
3.25,0.15,0.5,0.75,0.218684559804596,13895.6078874443,23999.4388764458,4.2,"4.2 days"
3.25,0.15,0.5,0.75,0.193641809129243,13112.1050822466,23354.2527616547,4.55,"4.55 days"
3.25,0.15,0.5,0.75,0.172710888265858,12412.2170274164,22777.9062038872,4.9,"4.9 days"
3.25,0.15,0.5,0.75,0.155035513255752,11783.2415164873,22259.9447152885,5.25,"5.25 days"
